Mixing_Speed_RPM,Reducing_Agent_NaBH4,Reducing_Agent_ascorbic_acid,Reducing_Agent_citrate,Stabilizer_CTAB,Stabilizer_PEG,Stabilizer_PVP,Stabilizer_citrate,Precursor_Conc_mM,pH,Temperature_C,Reaction_Time_min,Particle_Size_nm,Zeta_Potential_mV,Polydispersity,Drug_Loading_Efficiency_%,Targeting_Efficiency_%,Cytotoxicity_%
0.6455,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.5021183870354853,5.0,17.0,74.0,15.0,0.060508613950570944,0.3538518805221347,1.0,0.7592021748657346,0.4874383959527735
0.5291,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.940689405221106,9.5,30.0,25.0,19.0,0.7873803116152973,0.49151449408570835,0.4151772821570635,0.2544296541511549,1.0
0.0973,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.863057335716646,7.5,58.0,13.0,30.0,0.22344990935420506,0.7448561467173246,0.5237602366511994,0.5270327903222002,0.4204922883113499
0.1027,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2567795160802118,7.0,33.0,8.0,15.0,0.7441145233141999,0.8505327077233241,1.0,0.3022017217478772,0.6544391256423662
0.0182,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.13266017083063,4.0,30.0,33.0,21.0,0.7603676279393088,0.7458120963388172,0.4652331014259684,0.259272622284073,0.9629962450648644
0.17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4899876524703342,5.0,48.0,6.0,21.0,0.843156547684318,0.7046145364346822,0.5449332746789369,0.23837569455865448,0.8106641235859063
0.9982,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.35367177708222086,10.0,81.0,5.0,22.0,0.0398532486303968,0.13612212708020255,1.0,0.8700042708803793,0.3296685370195195
0.2845,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.746163573947723,3.0,24.0,67.0,16.0,0.2230916692204733,0.5035798528074306,1.0,0.825619793416504,0.4409152711140765
0.1064,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.530826361661052,6.0,62.0,9.0,36.0,0.22746551962756156,0.6320387365803694,1.0,1.0,0.1714713031978433
0.2409,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.4155050513823304,5.0,69.0,7.0,32.0,0.2501110111877284,0.5282118737517058,1.0,1.0,0.2836138616201451
0.3664,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.79390168878333,9.0,34.0,15.0,18.0,0.29130684078257324,0.6263575874478043,1.0,0.5026200197707043,0.37104752523590356
0.7055,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9977226490934583,6.5,93.0,5.0,31.0,0.1048698404170113,0.23980169771023185,0.5353047462683534,0.7319238900866075,0.3384573362920449
0.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.75235877930828,10.0,51.0,5.0,27.0,0.2561800559640346,0.5783502453500966,0.8287790402418903,0.6451091501545664,0.22564098576915803
0.6082,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.845112505227007,5.0,89.0,5.0,38.0,0.25229564728350923,0.5013812348575679,1.0,1.0,0.2625186896387282
0.7555,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.946026101517618,11.0,77.0,5.0,23.0,0.8906393350505554,0.5633283077747457,0.8223693219656208,0.4659696241646998,0.49200063477984557
0.7664,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.314046250638105,9.5,90.0,5.0,25.0,0.2522608269652327,0.38588857540638055,0.9646522825862981,0.6216201933729393,0.3135837978412128
0.5409,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7746806606520745,8.0,27.0,43.0,19.0,0.2214164462839131,0.3094588584112984,0.8433625536633417,0.4399749984870349,0.41879697063950705
0.6482,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.661056394966539,5.5,35.0,26.0,19.0,0.19545685723016637,0.33593441616896214,1.0,0.5268733395170078,0.37966447727606384
0.9082,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.811743383827874,6.0,39.0,5.0,15.0,0.2530049669034151,0.4650005536794697,1.0,0.7702913708278153,0.4739611475356781
0.1873,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.25473494150911,8.5,36.0,5.0,18.0,0.20207314513460378,0.8659338643152651,1.0,0.5017415716103248,0.5029372150522852
0.9318,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.051440080869545,9.5,95.0,5.0,50.0,0.7481457224981021,0.25761535522741774,0.258924605320045,0.787880087210001,0.7959687718826596
0.9136,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.001433169469302,8.5,65.0,5.0,24.0,0.24344647426651017,0.23680531733789778,1.0,0.9726254089848275,0.27438458532136834
0.5664,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.221911087159795,3.0,66.0,5.0,31.0,0.009876754094730877,0.49630810480123244,0.77203303943274,0.7429454174402251,0.28260599926022584
0.5845,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.9420011379515267,8.0,89.0,5.0,35.0,0.10357345737910456,0.3831715864900247,1.0,1.0,0.1954895315674478
0.2564,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.8236601238563,7.0,35.0,16.0,18.0,0.02467346705690443,0.7448553858621166,1.0,0.8234332284124904,0.4264109883419778
0.7282,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.030365666700723,5.0,94.0,5.0,30.0,0.023204538812957087,0.4262157118370642,0.7596489700930061,0.5743056820949195,0.4119270909911518
0.66,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.294258801815266,8.0,36.0,14.0,15.0,0.16340814035184748,0.5077998623938802,0.8871505405846759,0.5003375248833313,0.6430332379845292
0.42,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0803268592005684,9.5,60.0,5.0,18.0,0.05667732067557629,0.5412018617216239,0.9518375477775612,0.3137703742491341,0.5276398472545547
0.7455,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.944487909125297,9.5,87.0,5.0,41.0,0.08690872166337948,0.4728690717312042,1.0,1.0,0.24184271240274463
0.9009,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.7644339337946449,10.0,86.0,5.0,33.0,0.7117145334802403,0.18677610351541807,0.3664205818729941,0.4124300942519473,0.8053443831724797
0.5455,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.985713321343494,5.0,48.0,8.0,24.0,0.2466111038744514,0.43666490207409436,0.9426975768055318,0.6654610066740468,0.30365348738604564
0.2564,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0960519756483222,7.5,46.0,10.0,22.0,0.8110161376096494,0.6819985335630888,0.3977557180613899,0.17761079302728866,0.7956976323329769
0.8209,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.47856928485668504,3.5,79.0,5.0,18.0,0.2738892224627145,0.21103117407353467,0.863065601213545,0.560407780952694,0.5220837327620931
0.6945,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.927266515501399,7.0,86.0,5.0,48.0,0.2535067853671106,0.4468642162597942,1.0,1.0,0.23325117550591468
0.2373,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.507051850748084,7.0,82.0,6.0,43.0,0.06994845786134751,0.5750880266012255,1.0,1.0,0.22489036927115624
0.9345,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.9952373206641667,6.5,67.0,5.0,33.0,0.8555988507519944,0.22090862852553905,0.48038959973283657,0.5818377379987678,0.7391707590950756
0.5764,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.087663655385916,4.0,85.0,5.0,34.0,0.27850940346965486,0.4742404073620202,0.7646954936838787,0.7009470445355669,0.3313269136850921
0.89,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.144028219682922,3.5,45.0,23.0,18.0,0.029722988817240892,0.14540687956958842,1.0,0.9307515255982056,0.32920339262988985
0.5109,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.253173244203567,5.0,86.0,6.0,38.0,0.1727055670469959,0.42964623453350126,0.74012173682839,0.7613449203730013,0.29864759174503885
0.9445,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.231655317235125,8.5,80.0,5.0,22.0,0.07857974441559884,0.322288482544432,1.0,0.8986751249446757,0.3146885855873983
0.0236,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0406010017942915,5.0,58.0,5.0,32.0,0.2203444119906044,0.7625827140079381,0.6620962361357775,0.5737652539798044,0.26327976305231576
0.7182,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3014867799400016,7.5,49.0,7.0,19.0,0.027981165048619805,0.44204121022309306,0.8643082046166578,0.6214027348738341,0.40082600159242715
0.3927,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.599066797687588,10.0,88.0,5.0,34.0,0.2634706672968844,0.7874703527620114,1.0,0.8696525438923225,0.25006750824850066
0.7982,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.5464370431618817,11.0,93.0,5.0,31.0,0.2887188245214005,0.25236721284804176,1.0,1.0,0.1784542705197913
0.1291,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7583759168485663,4.0,74.0,5.0,31.0,0.7697607257232859,0.739029542737459,0.3955430896960742,0.4142592063644456,0.7826229375285758
0.5191,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7148375691273414,3.5,20.0,34.0,15.0,0.2841563183968735,0.5054503007750466,1.0,0.7869980020092718,0.43070309763369524
0.7891,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0128485758227295,9.0,85.0,5.0,28.0,0.2723306314525412,0.2768939828380391,1.0,0.9329902895259156,0.2585095862973301
0.5545,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.5452622367061304,10.0,19.0,55.0,16.0,0.07555368922034267,0.4423753922838568,1.0,0.9083520358891036,0.32357596223405133
0.4618,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.5810457983843595,3.5,86.0,5.0,36.0,0.776306216686921,0.5162233250650963,0.18059388343379934,0.5307119283768704,0.8715120905034401
0.5145,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4469872781329637,8.0,15.0,42.0,15.0,0.005652430189778568,0.5424381259070511,1.0,0.7830033898147178,0.3952057552810586
0.5745,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.033172296680466,7.0,20.0,43.0,15.0,0.19113218512261282,0.41336923092643263,1.0,0.8015574862266494,0.49072943466616537
0.6664,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.686343299453042,3.5,28.0,16.0,15.0,0.2789441152363113,0.6316855626732681,1.0,0.803193815714205,0.490208413677216
0.5064,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3588034966120524,5.0,98.0,5.0,31.0,0.11976565237911851,0.5897633303938181,1.0,0.9571483806753843,0.1720766081399956
0.9136,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.312487616979544,4.5,63.0,6.0,21.0,0.14315930772067614,0.13748980131599897,0.7704513396071281,0.5620418690825836,0.3942259693663445
0.7564,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.8365610377874795,5.5,54.0,8.0,17.0,0.14755982341450707,0.4119783382525438,0.930620307411293,0.42552584187571607,0.563420287685523
0.97,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.580224590058073,4.0,37.0,20.0,15.0,0.2499382431435921,0.20287272068373807,1.0,0.5565543513028286,0.5797908269034739
0.5627,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.8921087732176642,7.5,85.0,5.0,38.0,0.86039310760853,0.4028998393167157,0.21744230512760765,0.45283544550835175,0.7898056782283841
0.8527,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5382123655354447,5.0,29.0,8.0,15.0,0.20976894147359176,0.4021197987849129,1.0,0.5488888883291158,0.5268155010438331
0.58,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.9641932818223933,6.5,22.0,49.0,17.0,0.11431456395034928,0.36815539662646024,1.0,0.8410890273550479,0.27917424732873614
0.6155,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.7907385757089016,5.0,32.0,33.0,19.0,0.0001759069954083703,0.35563700987916147,1.0,0.7938746713355626,0.3000723211301477
0.8991,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.211665550887946,8.5,68.0,7.0,16.0,0.7354039242228245,0.37708883081965017,0.9438777992580815,0.43380322435066043,0.5316701831973131
0.7809,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.533123387948398,7.0,21.0,39.0,15.0,0.1082088799956144,0.32477524565018334,1.0,0.4694684725745194,0.5993149439709927
0.6055,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.155982254255106,8.0,35.0,5.0,15.0,0.05140472331028123,0.5940414686797791,0.918994873337693,0.18647688080698555,0.5852469533125171
0.2173,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.4900570558347392,8.5,24.0,36.0,15.0,0.27060797579822315,0.6245405288516773,1.0,0.5384868550522051,0.4508256503958913
0.9336,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.927704487978652,10.0,35.0,6.0,15.0,0.7179457861644727,0.5208971468443301,0.9692450445430024,0.2964874287462772,0.5999851424309001
0.7718,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.803065318676559,8.0,73.0,11.0,28.0,0.13625364796699935,0.325712965807623,0.6933151983792333,0.5687899518765325,0.41767662466195293
0.0791,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.1016747654110985,10.5,60.0,9.0,30.0,0.036143406598867556,0.6507019726768294,1.0,1.0,0.13728644059034628
0.3055,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.5375767127540274,10.0,92.0,5.0,38.0,0.7406772638509075,0.5367370155072444,0.6718180175417604,0.7734170567847308,0.33219561108396883
0.6509,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.7190618882537465,3.5,93.0,5.0,31.0,0.05537549911500367,0.39612424116625744,0.6228845499899515,0.7471328527075899,0.4255623044635646
0.56,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.591797836455505,9.0,70.0,5.0,35.0,0.026946763546532082,0.5719735408973277,1.0,0.9879614434267386,0.26479010097481875
0.9191,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.1349491017951148,6.0,59.0,5.0,15.0,0.04099022568931954,0.34276839804372605,1.0,0.822419015216694,0.502329889371021
0.4918,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.4731596070663535,5.5,81.0,5.0,38.0,0.20114778694575486,0.6059711144674462,0.8221679024931022,0.8115838973100874,0.271493967054211
0.97,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.2311511211794564,3.5,43.0,9.0,15.0,0.21892770683498985,0.3174074057770322,1.0,0.5469203174764351,0.5584066075144354
0.3891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.435905611615564,11.0,23.0,31.0,15.0,0.265028008764365,0.6051558637060703,1.0,0.6082934299538139,0.5260936730920232
0.0645,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.030867201638454,9.5,38.0,25.0,28.0,0.05905034088003547,0.5748854057278996,1.0,0.9552013561379956,0.22497672409682684
0.6764,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.5010627198910416,4.0,51.0,5.0,25.0,0.21947395253756252,0.341340757369448,0.9096964732982294,0.5893739357300349,0.28865533869132587
0.2882,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.4205853481751465,10.5,100.0,5.0,36.0,0.2464438874747683,0.6396382874335581,0.6874925770180368,0.6491272294753744,0.39129115701732575
0.0636,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8973878352338724,10.0,60.0,5.0,23.0,0.16321156252179814,0.7692244810204282,0.7191793064616899,0.4696141025351622,0.39985726616531403
0.49,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.8061341593818496,5.5,72.0,8.0,29.0,0.027749605883863382,0.44731892439879106,1.0,0.9611943212081812,0.2471614490593671
0.9055,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.1658970344523953,6.5,65.0,5.0,25.0,0.25547831758302786,0.17827338692087968,1.0,1.0,0.29007697486901696
0.59,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.007307150623813,7.5,22.0,33.0,22.0,0.8668436349596368,0.39791485667640225,0.41187165766655076,0.2367080122975611,0.8447259536669769
0.0245,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3083637797775105,4.5,60.0,5.0,29.0,0.23537793788878741,0.603316408283445,1.0,0.9962241461999869,0.08794516972782199
0.7591,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.425407875812805,6.5,76.0,5.0,31.0,0.2539481970534744,0.4185737907435838,1.0,0.9780146847706949,0.24026097643273125
0.2373,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.874010386900984,7.0,28.0,26.0,17.0,0.02474896184535247,0.6099483526705842,0.9581085224081042,0.45378355559431827,0.5748494472141366
0.1164,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.4418013541708725,8.5,83.0,5.0,43.0,0.23912173337773734,0.7424145788420761,0.9228499575689088,1.0,0.24986719751922992
0.6909,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.1393362214325538,3.0,46.0,5.0,18.0,0.862412394423537,0.5285770708431435,0.612127878433166,0.21395057567732523,1.0
0.5455,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.8050720832811815,11.0,47.0,5.0,18.0,0.2875125262924586,0.39115205604680137,0.8990791768305527,0.4431583744155656,0.5390514314016249
0.4391,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.898364561963147,5.5,66.0,5.0,33.0,0.23189863058970528,0.5706138246550599,0.8312883707610298,0.6788669056412792,0.16783654806880152
0.5536,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.243290875176259,8.5,62.0,6.0,26.0,0.2292217693850096,0.4343882205070829,0.5895933802949404,0.554147870536352,0.31393721958384874
0.4518,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.096414756991003,8.0,34.0,23.0,20.0,0.2232368696686114,0.4959076005498826,0.811204657442559,0.5991169709894586,0.3657735552183588
0.7609,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.2996502859968544,10.5,62.0,5.0,25.0,0.21838412319211692,0.3285694389634989,1.0,0.9281405569866997,0.16447171019808682
0.5609,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.2604478214872348,9.0,95.0,5.0,34.0,0.8252264791805188,0.38395469495088663,0.33137428729977036,0.5328180750936524,0.7693116987477397
0.3945,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.210521305488327,6.0,62.0,5.0,25.0,0.2738962146528009,0.6128947751102918,0.7938094477689664,0.4870584623989026,0.3561707964359263
0.1455,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.804757871614078,8.5,16.0,35.0,15.0,0.00042810388279485023,0.8627233073110226,1.0,0.7844619953099942,0.458796716697741
0.3373,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6353437880613416,6.5,79.0,5.0,33.0,0.06903602963895156,0.42858310809500777,1.0,0.9931254250530669,0.19469342989236382
0.8836,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.9458345989309445,9.5,50.0,6.0,23.0,0.27653185640782696,0.2965019210878267,0.9895237406000149,0.6777212550520707,0.27926894370146915
0.4282,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.3284295708645373,4.0,47.0,12.0,26.0,0.012964109029975301,0.38741988557034046,0.9899995025278611,0.7674646702905453,0.19683983591787158
0.1736,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.596484779077586,7.5,82.0,5.0,43.0,0.23742064363835197,0.761547513651809,0.7089056166564826,0.8221903397986695,0.3469396735855756
0.0436,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.631856494771214,8.0,92.0,5.0,55.0,0.018294095571511793,0.869208454939732,1.0,1.0,0.30915293760803925
0.2582,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.084075928218131,6.0,75.0,5.0,37.0,0.05347866768286219,0.691243975092212,1.0,1.0,0.18324231114539222
0.8064,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.646571456217659,11.0,20.0,72.0,15.0,0.023280938041802812,0.27491863366233504,1.0,0.4553176326362288,0.5337638751633969
0.0118,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.431058534170448,8.0,80.0,5.0,48.0,0.2579120580158928,0.7257513448585499,0.951172183320811,1.0,0.15310111767889292
0.7736,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.77233204877826,3.5,62.0,5.0,24.0,0.2830080990586659,0.4476205593596103,0.9520883126406744,0.6579996486356142,0.43597044304688354
0.8264,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.2878754585194305,9.5,65.0,6.0,30.0,0.28371105110394956,0.27641178831230107,0.8483310992307168,0.7126282229252768,0.19744766365173638
0.0764,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4705555325159574,3.0,81.0,5.0,24.0,0.23219766452123486,0.7790488391379783,0.8536963571993171,0.5513207174157297,0.2296429202285672
0.5018,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8769189449079429,11.0,97.0,5.0,37.0,0.21171962434985403,0.6182368680931475,0.8057340335992277,0.8445109313541591,0.2636588140406524
0.4355,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.707269434303969,3.5,68.0,7.0,35.0,0.08456073415722459,0.4642697001028805,1.0,1.0,0.19558627330560802
0.8391,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.670747578387104,6.5,47.0,16.0,23.0,0.01879958645105534,0.33693802160930575,1.0,0.5173605135153286,0.3024834184289443
0.6064,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.988294266726166,10.5,53.0,11.0,28.0,0.006907438275661371,0.48634701133950076,1.0,1.0,0.17947963291008412
0.2336,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.423152162578069,4.5,48.0,5.0,21.0,0.13767859795502085,0.5917520625942639,0.7820898929588728,0.31643152258967033,0.4327846575381776
0.0618,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.32447701341198,8.0,42.0,7.0,26.0,0.2666381802048108,0.820454466389101,0.7860004515977014,0.6039555059475916,0.21471536436479
0.27,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.5020224664552346,7.0,83.0,5.0,31.0,0.08319677090738464,0.4831876544532858,1.0,0.9547558054367801,0.19075979513079153
0.3136,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.27176718349210716,7.0,48.0,20.0,26.0,0.2300887459029562,0.37584434689043855,1.0,0.9628687638040071,0.2921937869079837
0.44,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.9594635481337757,9.5,56.0,5.0,20.0,0.023755393297951066,0.6896041189317764,1.0,0.6677465120414027,0.36941589287672105
0.6482,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.379344692104678,9.5,71.0,5.0,30.0,0.2292152996103276,0.383141987618258,0.7957512464577187,0.7359807463002258,0.24742716035224066
0.5864,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.714972690802109,6.5,79.0,5.0,37.0,0.1682812684242972,0.513549735762564,0.48020044646672544,0.7104927798449133,0.2538359279252478
0.2945,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1881585547783265,5.0,61.0,5.0,20.0,0.10960744258441452,0.6020330569660824,1.0,0.8451696343456528,0.3605112735695318
0.5945,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.5314571519655362,7.0,98.0,5.0,43.0,0.8311245728594211,0.39517645161862547,0.3083849917539886,0.5848773803961979,0.8015981723528066
0.6727,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.6029189788372324,7.0,30.0,24.0,15.0,0.01927650170989914,0.4376672919483726,1.0,0.7184950456546543,0.5414506211484725
0.7855,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8770197616474145,7.5,90.0,5.0,32.0,0.2688711657306328,0.40735076228270484,1.0,1.0,0.21737343136456716
0.4009,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.412040664607757,9.0,15.0,38.0,15.0,0.26255926177740246,0.6344877129621461,1.0,0.8406843192800514,0.431509771583589
0.2136,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.3850856227441914,6.5,21.0,41.0,15.0,0.2825414639664967,0.6213349595095062,1.0,0.8173841098994977,0.41609318457200933
0.2091,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0158304781983016,10.0,77.0,5.0,36.0,0.15057420847628433,0.46320813166075414,1.0,1.0,0.23148179503938987
0.5218,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.781009720445016,4.5,15.0,30.0,15.0,0.8566210095069794,0.6232328330671503,0.5672227492355694,0.09006325915462954,1.0
0.9027,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.420888623018827,9.0,51.0,14.0,21.0,0.26617478265364747,0.20773563065773337,1.0,0.9372656135492997,0.2855232197047136
0.2764,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.176938627318481,5.0,71.0,7.0,35.0,0.24635688279670048,0.5175545787844356,1.0,0.9781693683167093,0.13921210151662408
0.3491,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.730643135179395,4.5,99.0,5.0,34.0,0.13248185146779795,0.6874866295939538,0.574330766498795,0.5507894564917665,0.36102275698097963
0.2955,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.952006102104482,9.0,99.0,5.0,55.0,0.2545335636748304,0.7172049072267729,0.7444957910434383,0.9338782639583924,0.35284740456749725
0.6736,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.484971378566131,4.5,35.0,20.0,15.0,0.2715665718972693,0.4879151003164667,1.0,0.7621000763417375,0.521280866820717
0.4791,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.1061254639002702,5.0,33.0,18.0,16.0,0.7902707523074535,0.5354124280346729,0.4565439246170294,0.17485108442330277,1.0
0.2982,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.1245496792969925,9.5,32.0,44.0,24.0,0.019099037803302965,0.39939123018536715,1.0,0.9070215473897171,0.22947518094630015
0.2264,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.869417339524298,10.5,42.0,8.0,17.0,0.01906432827826593,0.7232526625570251,1.0,0.8233516098212265,0.33884403214123565
0.0827,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9797157780167636,5.5,60.0,10.0,26.0,0.24823688982050057,0.6326263761336158,1.0,0.9200668173478784,0.15813397553546893
0.2182,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.114086205136291,9.5,50.0,5.0,25.0,0.21732148340827467,0.7217499915499447,0.9502233456516235,0.5934590434678858,0.3007154387767238
0.1009,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9813818313607237,5.5,80.0,5.0,38.0,0.027254471254280044,0.7353845124824362,0.9821638426917522,1.0,0.15993329073021895
0.4091,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.664640670417084,6.0,64.0,5.0,35.0,0.19386442312784208,0.5338102961161777,0.8418093818033084,0.7361834661621766,0.2923148163725438
0.6318,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.606296454756972,4.5,35.0,17.0,16.0,0.2636655731310601,0.4722271897749316,1.0,0.5615963597929997,0.46098898752790807
0.7027,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8219341367669988,10.0,54.0,5.0,22.0,0.7800984858697753,0.41031108101408265,0.445230681175543,0.34042677677585753,0.831252047123393
0.8955,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.6292187576722483,3.0,55.0,9.0,15.0,0.2731232586013933,0.4024533223723423,1.0,0.7770518580945535,0.650989804857633
